Year,CountyName,Beef Cattle,Hogs,Milk Cattle,Other Cattle,CAP,CGH,CGY,SH,SAP,SY,State,CN_lb/ac,CN,MN,GN,FN,NS
2007,Polk,3570.0,30223.0,122.0,9516.0,99000.0,98500.0,177.8,64200.0,64500.0,51.7,IA,44.78493630270595,50.2,12.7,167.5,71.4,-33.2
2008,Polk,3308.8445714285717,28406.266666666666,137.32000000000002,8833.080000000002,93500.0,90000.0,154.0,66100.0,67500.0,44.5,IA,47.66675915212735,53.4,12.0,146.9,59.6,-21.9
2009,Polk,3050.321142857143,25023.100000000002,157.68000000000004,7691.5199999999995,92000.0,91500.0,178.6,66700.0,67000.0,53.5,IA,39.933030689864054,44.8,10.8,173.6,80.4,-37.6
2010,Polk,2802.6479999999997,20073.499999999996,183.08,6196.2,87000.0,84500.0,139.4,65000.0,67500.0,46.1,IA,35.30169283015572,39.6,9.3,144.6,65.9,-29.8
2011,Polk,2615.134857142857,13557.466666666667,213.52000000000004,4976.400000000001,89000.0,87100.0,160.6,65300.0,65800.0,52.8,IA,46.06076947356696,51.6,7.5,165.4,79.5,-26.8
2012,Polk,2496.0,5475.0,249.0,4137.0,92500.0,90300.0,149.1,63500.0,63700.0,49.7,IA,46.118170039647296,51.7,5.6,153.2,69.4,-26.5
2013,Polk,2445.2434285714285,0.0,289.52,3678.0000000000005,83500.0,81200.0,143.6,66200.0,66800.0,42.6,IA,43.61967792110922,48.9,4.7,140.9,58.6,-28.7
2014,Polk,2462.865142857143,0.0,335.08000000000004,3599.4000000000005,83500.0,82100.0,181.4,67100.0,69000.0,49.8,IA,38.773846734477125,43.5,4.7,170.3,77.3,-44.8
2015,Polk,2548.865142857143,0.0,385.67999999999995,3901.2,81500.0,78500.0,187.0,70100.0,70400.0,52.4,IA,37.408229712072924,41.9,5.0,179.6,85.7,-47.0
2016,Polk,2703.2434285714285,0.0,441.31999999999994,4583.400000000001,86000.0,85100.0,199.8,66400.0,66700.0,55.2,IA,39.6154438752843,44.4,5.6,187.3,87.3,-50.0
2017,Polk,2926.0,0.0,502.0,5646.0,79000.0,78500.0,200.3,70300.0,71000.0,57.1,IA,40.25483499159632,45.1,6.5,194.4,99.5,-43.3
2018,Polk,3217.134857142857,0.0,567.72,7089.0,78000.0,75800.0,186.2,65800.0,68000.0,53.4,IA,36.64530345036284,41.1,7.9,180.6,88.6,-43.0
2019,Polk,3576.648,0.0,638.4800000000002,8912.400000000001,79000.0,77900.0,196.7,62800.0,63300.0,51.0,IA,37.032637017090686,41.5,9.7,178.6,78.8,-48.6
1997,Poweshiek,15474.0,106810.0,1091.0,55937.33333333334,113900.0,111600.0,140.9,101600.0,102500.0,48.7,IA,58.739099989546105,65.8,45.2,154.5,78.1,34.6
1998,Poweshiek,16104.96,89618.12685714288,976.76,47544.96000000001,116700.0,114200.0,145.4,106600.0,106900.0,49.7,IA,58.66039690058282,65.8,38.9,159.0,81.4,27.1
1999,Poweshiek,16502.84,75094.0902857143,878.84,40058.439999999995,120000.0,117100.0,148.3,114900.0,115000.0,44.3,IA,60.941291971409576,68.3,32.9,149.9,69.0,20.3
2000,Poweshiek,16667.640000000003,63237.89028571429,797.24,33477.77333333334,122000.0,118900.0,148.9,112900.0,113000.0,44.9,IA,58.840096930240065,66.0,29.2,150.7,69.4,13.9
2001,Poweshiek,16599.36,54049.52685714286,731.96,27802.96,120000.0,116900.0,150.2,115300.0,116000.0,48.6,IA,53.26608085632324,59.7,26.0,159.9,80.7,6.5
2002,Poweshiek,16298.0,47529.0,683.0,23034.0,121000.0,119000.0,176.5,111500.0,112000.0,51.7,IA,52.18812082168904,58.5,23.6,175.1,87.0,-6.0
2003,Poweshiek,15763.560000000001,43676.309714285715,650.3600000000001,19170.893333333333,122500.0,120000.0,172.9,115500.0,116000.0,31.6,IA,56.614418922586644,63.5,20.9,132.0,35.2,-12.4
2004,Poweshiek,14996.04,42491.456000000006,634.04,16213.639999999998,128500.0,126500.0,186.2,113000.0,114000.0,53.4,IA,60.91031997761828,68.3,19.0,181.3,89.4,-4.6
2005,Poweshiek,13995.44,43833.32228571429,634.04,14162.24,128000.0,126000.0,176.4,114000.0,114500.0,55.6,IA,63.440171201178366,71.1,17.8,182.3,95.4,2.0
2006,Poweshiek,12761.759999999998,46855.20914285715,650.3599999999999,13016.693333333333,128000.0,126500.0,182.3,112200.0,113500.0,53.7,IA,62.544440269470215,70.1,17.1,180.2,90.2,-2.8
2007,Poweshiek,11295.0,51416.0,683.0,12777.0,141000.0,138900.0,182.6,100300.0,100400.0,58.2,IA,68.20596281011053,76.5,16.7,183.6,89.9,-0.5
2008,Poweshiek,9595.160000000002,57515.694857142866,731.9600000000002,13443.16,137000.0,133000.0,170.0,111900.0,112500.0,48.5,IA,71.71996048663524,80.4,16.1,163.8,73.8,6.5
2009,Poweshiek,7662.240000000003,65154.29371428571,797.2400000000002,15015.173333333334,146000.0,144500.0,184.5,108500.0,109000.0,57.5,IA,62.65721690401118,70.2,16.0,184.2,90.8,-7.2
2010,Poweshiek,5496.239999999998,73932.856,878.84,17307.90666666667,144000.0,141500.0,153.2,112700.0,113000.0,51.3,IA,58.34727493245551,65.4,16.4,161.1,78.6,-0.7
2011,Poweshiek,3097.16,81457.7382857143,976.76,19210.560000000005,153000.0,151100.0,179.0,107300.0,108000.0,56.5,IA,74.72097456708867,83.8,16.3,178.5,85.6,7.2
2012,Poweshiek,465.0,87330.0,1091.0,20538.0,154500.0,151200.0,152.3,106100.0,106500.0,52.7,IA,75.02298705121304,84.1,16.0,159.8,76.1,16.4
2013,Poweshiek,0.0,91549.64114285714,1221.56,21290.226666666673,148500.0,143400.0,158.5,110600.0,111000.0,43.4,IA,67.63194958707119,75.8,16.6,147.6,58.2,3.0
2014,Poweshiek,0.0,94116.66171428571,1368.44,21467.240000000005,141000.0,139100.0,188.4,118400.0,119000.0,50.7,IA,55.95315074920654,62.7,17.0,175.7,80.4,-15.6
2015,Poweshiek,0.0,95031.06171428571,1531.6399999999996,21069.04,145000.0,142300.0,197.8,115500.0,116000.0,56.3,IA,60.59695947931168,67.9,17.0,189.4,91.5,-13.0
2016,Poweshiek,0.0,94292.84114285716,1711.1599999999999,20095.62666666667,147000.0,144800.0,213.2,113600.0,114000.0,57.5,IA,64.62660950802743,72.4,16.7,197.3,92.8,-15.4
2017,Poweshiek,0.0,91902.0,1907.0,18547.0,149500.0,148100.0,215.1,111300.0,112000.0,56.6,IA,65.82366951475753,73.8,16.1,195.5,88.9,-16.7
2018,Poweshiek,0.0,87858.53828571428,2119.16,16423.16,145500.0,139000.0,218.7,117400.0,118500.0,58.2,IA,59.29447720913177,66.5,15.0,202.5,97.0,-24.0
2019,Poweshiek,0.0,82162.456,2347.640000000001,13724.106666666665,154500.0,152100.0,200.3,105800.0,106500.0,53.4,IA,59.992026339186,67.3,13.9,181.8,77.6,-23.0
1997,Story,3545.0,100400.0,1342.0,28191.833333333336,160100.0,158100.0,146.9,152400.0,154100.0,46.4,IA,63.266696182722896,70.9,17.9,153.4,74.7,10.1
1998,Story,3720.12,95561.0,1108.48,23567.92,159400.0,158300.0,149.2,146200.0,146600.0,47.5,IA,63.1076588606097,70.7,16.7,155.6,75.8,7.6
1999,Story,3863.28,90963.79999999999,907.9200000000001,19580.28,151000.0,150100.0,162.4,145800.0,146000.0,44.8,IA,60.321663694283394,67.6,15.5,156.0,70.6,-2.3
2000,Story,3974.4800000000005,86608.4,740.32,16228.913333333336,153000.0,151800.0,157.4,141900.0,142000.0,43.3,IA,63.52976739037897,71.2,14.2,150.3,65.3,0.4
2001,Story,4053.7200000000003,82494.79999999999,605.6800000000001,13513.82,152000.0,150400.0,150.4,142200.0,143000.0,42.9,IA,52.49779476578703,58.9,13.1,147.0,64.7,-10.3
2002,Story,4101.0,78623.0,504.0,11435.0,159000.0,157500.0,177.1,133700.0,134000.0,46.4,IA,56.63864466087105,63.5,12.2,162.6,69.7,-17.2
2003,Story,4116.320000000001,74993.0,435.28000000000003,9992.453333333335,161000.0,159000.0,164.5,127500.0,128000.0,32.1,IA,61.310514086300564,68.7,11.5,129.1,33.2,-15.7
2004,Story,4099.68,71604.79999999999,399.52000000000004,9186.18,162500.0,161000.0,188.1,125700.0,127000.0,50.0,IA,62.78323770306774,70.4,11.0,172.6,75.4,-15.8
2005,Story,4051.08,68603.36,396.72,9016.18,168000.0,166500.0,187.6,118900.0,119500.0,58.5,IA,70.41249053994405,78.9,10.7,186.0,90.5,-5.9
2006,Story,3970.5199999999995,66858.44000000002,426.88,9482.453333333335,159500.0,158000.0,184.1,128200.0,128500.0,51.5,IA,66.00196257817376,74.0,10.7,174.6,80.3,-9.6
2007,Story,3858.0,66515.0,490.0,10585.0,189000.0,187200.0,180.7,99900.0,100000.0,54.0,IA,79.6020518799418,89.2,10.9,168.1,66.9,-1.1
2008,Story,3713.5200000000004,67573.04000000001,586.08,12323.820000000003,176000.0,169000.0,160.0,114500.0,115000.0,46.5,IA,79.59284680651635,89.2,11.5,151.5,60.4,9.6
2009,Story,3537.080000000001,70032.56,715.1200000000001,14698.913333333334,171500.0,170500.0,174.7,113200.0,113500.0,52.5,IA,70.69235366398526,79.2,12.6,167.9,73.8,-2.3
2010,Story,3328.6799999999994,73548.04,877.12,17517.406666666666,166000.0,163500.0,163.9,115400.0,117000.0,48.4,IA,66.31642016184699,74.3,13.9,157.4,67.5,-1.7
2011,Story,3088.3199999999997,76046.36,1072.0800000000002,19622.060000000005,175000.0,172900.0,163.2,107300.0,108000.0,51.7,IA,90.61900682547657,101.6,14.8,159.8,69.1,25.7
2012,Story,2816.0,77182.0,1300.0,20820.0,174500.0,171900.0,157.6,106600.0,107000.0,48.9,IA,85.97833313647004,96.4,15.3,152.6,63.1,22.2
2013,Story,2511.7199999999993,76954.96,1560.88,21111.22666666667,161000.0,158100.0,137.2,117000.0,117500.0,40.4,IA,81.38888989772994,91.2,15.6,132.4,50.6,25.0
2014,Story,2175.4799999999977,75365.24,1854.7200000000003,20495.740000000005,163000.0,158500.0,169.9,116800.0,117500.0,46.9,IA,68.04262784830074,76.3,15.2,158.1,65.0,-1.6
2015,Story,1807.2799999999988,72412.84,2181.52,18973.54,164500.0,161100.0,188.0,115000.0,115500.0,51.0,IA,72.20299481608204,80.9,14.5,172.7,73.1,-4.2
2016,Story,1407.1200000000008,68097.76000000001,2541.2799999999997,16544.62666666667,174500.0,171800.0,211.9,102600.0,103000.0,58.4,IA,77.13784431182232,86.5,13.6,192.2,80.6,-11.5
2017,Story,975.0,62420.0,2934.0,13209.0,167500.0,166100.0,200.3,109300.0,110000.0,57.9,IA,78.64351671381095,88.2,12.1,188.4,85.0,-3.1
2018,Story,510.9199999999946,55379.56,3359.6800000000003,8966.660000000002,160000.0,157800.0,192.3,114900.0,116000.0,52.8,IA,70.7473528557217,79.3,10.2,178.2,78.6,-10.1
2019,Story,14.87999999999738,46976.44,3818.3200000000006,3817.606666666663,170000.0,168000.0,189.3,103300.0,104000.0,50.0,IA,71.58664288594551,80.2,8.0,168.8,65.2,-15.4
1997,Tama,13533.0,101715.0,1432.0,0.0,160000.0,157900.0,136.5,136600.0,137800.0,48.6,IA,58.82881172772112,65.9,15.4,151.2,76.0,6.1
1998,Tama,13584.260571428571,86896.54057142859,1301.0,1200.4799999999914,164800.0,162000.0,139.9,136200.0,136700.0,51.7,IA,57.56533927753054,64.5,14.3,157.9,82.1,3.0
1999,Tama,13582.390857142855,76393.11085714286,1189.8,7051.519999999984,154000.0,152000.0,150.3,142200.0,143000.0,50.0,IA,57.85122266309015,64.9,15.3,161.5,82.7,1.4
2000,Tama,13527.390857142858,70204.71085714287,1098.4,12183.286666666665,158000.0,155100.0,144.9,142600.0,143000.0,45.6,IA,58.669348091914735,65.8,16.0,149.9,70.3,2.2
2001,Tama,13419.260571428571,68331.34057142858,1026.8,16595.78,153000.0,150200.0,156.8,144200.0,145000.0,50.1,IA,48.612407700768834,54.5,17.2,164.9,83.9,-9.3
2002,Tama,13258.0,70773.0,975.0,20289.0,162000.0,159000.0,186.8,139400.0,140000.0,53.1,IA,50.137566237614074,56.2,18.1,180.5,87.4,-18.8
2003,Tama,13043.609142857144,77529.68914285715,943.0,23262.94666666667,160000.0,157500.0,156.2,142400.0,143000.0,31.2,IA,57.30128229897598,64.2,19.3,124.5,33.1,-7.9
2004,Tama,12776.088,88601.408,930.8000000000001,25517.62,165000.0,163500.0,186.5,139600.0,140000.0,53.0,IA,56.978887188023535,63.9,20.6,179.6,86.3,-8.8
2005,Tama,12465.726857142858,102830.76685714285,933.6800000000002,27053.020000000008,168000.0,167000.0,181.4,136800.0,137500.0,57.4,IA,62.04491183675569,69.6,22.0,185.1,95.3,1.8
2006,Tama,12174.267428571431,113273.42742857148,923.3200000000003,27869.14666666667,161000.0,160300.0,172.7,140500.0,141000.0,54.8,IA,58.25677501744237,65.3,23.2,178.3,92.3,2.5
2007,Tama,11912.0,118772.0,895.0,27966.0,177000.0,175700.0,174.8,117800.0,121500.0,55.2,IA,67.37522731156184,75.5,23.8,172.9,81.4,7.8
2008,Tama,11678.924571428573,119326.4845714286,848.7200000000003,27343.580000000005,159500.0,156000.0,179.0,138400.0,139500.0,49.5,IA,68.691878179024,77.0,23.5,170.4,78.9,9.0
2009,Tama,11475.041142857142,114936.88114285715,784.4800000000001,26001.886666666665,174000.0,172500.0,182.3,133600.0,134000.0,54.5,IA,65.22907830928933,73.1,22.0,178.5,85.3,1.9
2010,Tama,11321.368,106475.00800000002,706.5600000000002,24099.393333333333,168000.0,165000.0,176.7,138100.0,138500.0,55.4,IA,52.794207733252954,59.2,20.8,179.9,90.8,-9.1
2011,Tama,11344.014857142858,99171.77485714285,640.6400000000001,22586.940000000006,180000.0,174100.0,162.0,127200.0,128000.0,57.9,IA,72.69476639813391,81.5,19.6,174.5,89.2,15.8
2012,Tama,11564.0,93899.0,591.0,21623.0,172500.0,169100.0,160.2,137400.0,138000.0,52.7,IA,61.87836916076726,69.4,18.8,167.1,82.9,4.0
2013,Tama,11981.323428571428,90656.68342857143,557.64,21207.573333333334,173000.0,169500.0,158.7,135200.0,136000.0,46.6,IA,62.19150389062947,69.7,18.7,154.4,67.5,1.5
2014,Tama,12595.985142857142,89444.82514285715,540.5600000000001,21340.66,164000.0,161400.0,182.7,141500.0,142500.0,53.4,IA,52.88500845021215,59.3,19.1,179.5,88.4,-12.7
2015,Tama,13407.985142857142,90263.42514285713,539.76,22022.259999999995,169500.0,166600.0,189.5,138300.0,139000.0,57.9,IA,58.179696987415184,65.2,19.6,189.7,96.7,-8.2
2016,Tama,14417.32342857143,93112.48342857143,555.24,23252.373333333333,166500.0,163800.0,208.4,140900.0,141500.0,63.5,IA,61.85773882372626,69.3,20.6,209.4,112.5,-7.0
2017,Tama,15624.0,97992.0,587.0,25031.0,168000.0,166000.0,220.6,139700.0,140500.0,59.5,IA,62.93847163792314,70.6,22.0,205.8,101.7,-11.5
2018,Tama,17028.014857142858,104901.97485714286,635.0400000000001,27358.140000000003,171500.0,169200.0,224.3,141400.0,143000.0,60.1,IA,56.951032424795216,63.8,23.4,208.3,103.0,-18.1
2019,Tama,18629.368,113842.408,699.36,30233.793333333335,176000.0,174000.0,204.8,135200.0,136500.0,53.4,IA,57.59159700623874,64.6,25.8,185.9,83.1,-12.4
1997,Webster,3880.0,150451.0,292.0,0.0,190400.0,188800.0,147.7,195400.0,197200.0,46.0,IA,65.17892138163249,73.1,10.9,154.5,76.4,5.9
1998,Webster,3625.52,147870.85714285713,268.0,0.0,191300.0,189300.0,131.5,192200.0,193100.0,45.7,IA,62.326584065401995,69.9,10.8,147.4,74.6,7.9
1999,Webster,3420.0800000000004,146197.08571428573,248.4,0.0,186000.0,184700.0,155.7,185400.0,186000.0,45.5,IA,63.334438218010796,71.0,10.9,155.7,73.8,0.0
2000,Webster,3263.6800000000007,145429.68571428573,233.20000000000002,929.8600000000008,189000.0,187200.0,159.8,179900.0,180000.0,46.1,IA,62.65692329406738,70.2,11.1,157.6,73.5,-2.8
2001,Webster,3156.3200000000006,145568.65714285712,222.40000000000003,2647.54,186000.0,183800.0,154.3,182900.0,184000.0,43.4,IA,55.678312570960436,62.4,11.5,150.5,67.7,-8.9
2002,Webster,3098.0,146614.0,216.0,4109.0,187000.0,184500.0,181.6,175200.0,176000.0,50.0,IA,56.714193088037,63.6,12.1,173.8,83.3,-14.8
2003,Webster,3088.7200000000007,148565.7142857143,214.00000000000003,5314.240000000001,187000.0,184000.0,174.5,175100.0,176000.0,35.4,IA,60.99207771707464,68.4,12.5,140.5,45.0,-14.6
2004,Webster,3128.4800000000005,151423.8,216.40000000000003,6263.259999999999,194000.0,193000.0,192.3,168300.0,169000.0,48.1,IA,65.357660346561,73.3,12.9,172.5,75.2,-11.1
2005,Webster,3217.28,155120.80571428573,223.2,6956.06,200000.0,198500.0,190.1,163200.0,164000.0,51.1,IA,69.12192449746308,77.5,13.4,176.5,80.1,-5.5
2006,Webster,3355.12,159252.02285714287,234.39999999999998,7392.64,198000.0,197000.0,173.3,162600.0,163000.0,49.2,IA,64.22313311585674,72.0,13.9,166.1,75.6,-4.6
2007,Webster,3542.0,163750.0,250.0,7573.0,223500.0,221500.0,182.6,136900.0,137000.0,51.1,IA,81.9483358528879,91.9,14.4,167.6,67.6,6.3
2008,Webster,3777.9200000000005,168614.73714285716,270.00000000000006,7497.14,221500.0,217000.0,167.0,140900.0,142000.0,47.5,IA,78.5246143915035,88.0,14.6,155.5,61.8,8.9
2009,Webster,4062.880000000001,173846.23428571428,294.4000000000001,7165.06,215000.0,212500.0,177.3,144200.0,148500.0,48.0,IA,68.65795702404446,77.0,15.0,161.8,65.8,-4.0
2010,Webster,4396.879999999999,179198.68,323.20000000000005,6628.26,212000.0,210500.0,168.4,150600.0,151000.0,45.5,IA,73.59161065684424,82.5,15.4,154.4,61.4,4.9
2011,Webster,4779.92,183197.20571428572,356.40000000000003,6195.740000000001,217500.0,215500.0,190.6,144400.0,145500.0,51.9,IA,86.11204706187601,96.5,15.7,174.2,73.0,11.0
2012,Webster,5212.0,185596.0,394.0,5919.0,228500.0,224500.0,149.2,132500.0,133000.0,46.7,IA,90.17038550421044,101.1,16.1,144.1,56.7,29.8
2013,Webster,5693.12,186395.06285714285,436.0,5798.040000000001,210000.0,206000.0,137.6,144400.0,145000.0,39.1,IA,76.3142978195791,85.5,16.6,129.3,46.1,18.9
2014,Webster,6223.280000000001,185594.3942857143,482.4,5832.860000000001,216000.0,213500.0,190.0,150500.0,151500.0,52.4,IA,71.1229064254849,79.7,16.2,175.8,76.2,-3.7
2015,Webster,6802.48,183193.9942857143,533.1999999999998,6023.46,209500.0,206000.0,201.0,157200.0,158000.0,54.9,IA,72.12194131038807,80.8,16.3,186.7,85.3,-4.3
2016,Webster,7430.7199999999975,179193.86285714287,588.4,6369.84,230000.0,227500.0,200.8,144000.0,144500.0,58.4,IA,77.06706331946232,86.4,16.1,188.5,83.8,-2.2
2017,Webster,8108.0,173594.0,648.0,6872.0,203000.0,201000.0,197.9,159500.0,160500.0,57.9,IA,78.57520188225641,88.1,16.6,192.0,94.7,7.4
2018,Webster,8834.32,166394.40571428573,711.9999999999999,7529.94,200000.0,193000.0,188.1,155400.0,157000.0,51.1,IA,70.66340637207031,79.2,16.9,175.3,78.2,-1.0
2019,Webster,9609.68,157595.08,780.4000000000002,8343.66,209500.0,207500.0,202.9,145000.0,146000.0,49.1,IA,71.50535407331255,80.2,16.9,175.4,68.6,-9.7
1997,Benton,10915.0,101051.0,2029.0,0.0,173600.0,171000.0,146.2,158700.0,160100.0,50.5,IA,60.64948031107585,68.0,12.9,160.8,83.7,3.8
1998,Benton,10191.25142857143,99073.49371428571,3065.8720000000003,0.0,177800.0,176000.0,152.1,157900.0,158400.0,53.7,IA,59.64439891179403,66.9,13.0,168.7,90.4,1.6
1999,Benton,9692.977142857142,96809.54057142856,3911.6079999999997,2213.879999999991,175000.0,173000.0,152.4,166900.0,167000.0,47.1,IA,59.15238447189331,66.3,13.4,157.0,76.3,-1.0
2000,Benton,9420.177142857143,94259.14057142858,4566.2080000000005,9642.713333333337,178000.0,175200.0,148.7,165700.0,166000.0,43.7,IA,59.295252895355226,66.5,15.3,148.0,66.5,0.3
2001,Benton,9372.851428571428,91422.29371428571,5029.672,16104.420000000002,174000.0,171200.0,160.2,168100.0,169000.0,50.6,IA,50.03476604620616,56.1,17.0,167.8,86.3,-8.4
2002,Benton,9551.0,88299.0,5302.0,21599.0,176000.0,171000.0,177.8,163700.0,164000.0,50.4,IA,52.26503163973491,58.6,18.6,173.4,83.9,-12.3
2003,Benton,9954.622857142858,84889.25942857143,5383.192000000001,26126.453333333335,179000.0,173500.0,168.0,164400.0,165000.0,29.6,IA,61.988479542732236,69.5,19.4,125.9,29.5,-7.5
2004,Benton,10583.720000000001,81193.072,5273.248,29686.779999999995,183000.0,179000.0,171.8,160300.0,161000.0,50.1,IA,59.26130846341451,66.4,20.3,169.0,80.7,-1.6
2005,Benton,11364.497142857143,77672.32457142857,4999.264,32279.98,185000.0,180500.0,170.0,159100.0,160000.0,53.6,IA,67.3911064783732,75.5,20.8,175.0,88.7,10.0
2006,Benton,11854.188571428575,77098.3382857143,4723.816000000001,33906.05333333333,183000.0,179900.0,171.4,160100.0,161000.0,52.6,IA,62.048073967297874,69.6,21.3,173.8,87.0,4.1
2007,Benton,11979.0,79933.0,4474.0,34565.0,206000.0,201800.0,180.2,140400.0,140500.0,54.5,IA,78.1584973971049,87.6,21.4,175.0,79.5,13.5
2008,Benton,11738.931428571432,86176.30971428573,4249.816000000001,34256.82,195500.0,187500.0,179.0,153800.0,154500.0,51.0,IA,76.39907077948253,85.6,21.3,171.8,78.2,13.3
2009,Benton,11133.982857142857,95828.26742857145,4051.2640000000006,32981.513333333336,197500.0,192500.0,184.7,151800.0,152500.0,53.0,IA,69.3077175060908,77.7,21.3,177.1,81.9,3.8
2010,Benton,10247.52,108706.55200000001,3883.368,30880.966666666667,197500.0,193500.0,179.0,151100.0,151500.0,52.7,IA,64.30038044850032,72.1,21.3,173.9,80.9,0.4
2011,Benton,9579.737142857142,123717.2365714286,3776.2720000000004,28806.500000000004,209000.0,205500.0,157.2,142300.0,143000.0,57.3,IA,83.41112208366394,93.5,21.4,169.7,85.8,31.0
2012,Benton,9214.0,140678.0,3735.0,26900.0,203500.0,198100.0,129.3,147600.0,148000.0,47.5,IA,77.53890200058619,86.9,21.9,142.2,66.7,33.3
2013,Benton,9150.308571428573,159588.8422857143,3759.5519999999997,25161.46666666667,196000.0,189700.0,163.7,152200.0,153000.0,46.6,IA,69.8966812690099,78.4,23.0,156.6,67.3,12.1
2014,Benton,9388.66285714286,180449.76342857143,3849.928,23590.9,194500.0,192700.0,185.4,160300.0,161000.0,52.7,IA,61.74067276318868,69.2,23.7,178.0,84.4,-0.7
2015,Benton,9929.062857142857,203260.7634285714,4006.1279999999997,22188.3,194000.0,190100.0,187.5,159900.0,160500.0,56.5,IA,62.30360043843587,69.8,25.3,186.5,93.7,2.3
2016,Benton,10771.508571428574,228021.8422857143,4228.152,20953.666666666668,206000.0,202000.0,199.9,149000.0,154000.0,61.1,IA,66.3681694984436,74.4,26.7,196.8,99.2,3.5
2017,Benton,11916.0,254733.0,4516.0,19887.0,194000.0,190400.0,215.3,158600.0,159500.0,57.6,IA,67.56258773803711,75.7,29.4,199.7,96.1,1.5
2018,Benton,13362.537142857143,283394.23657142854,4869.672,18988.299999999996,191500.0,184900.0,214.6,152500.0,154000.0,61.0,IA,60.94689024289449,68.3,32.6,205.8,103.1,-1.8
2019,Benton,15111.119999999999,314005.552,5289.168000000001,18257.566666666666,195000.0,187800.0,197.6,147900.0,149000.0,57.9,IA,61.656365458170576,69.1,35.6,191.7,92.9,5.9
1997,Cedar,9970.0,150944.0,899.0,0.0,145800.0,143800.0,141.3,115100.0,116100.0,51.7,IA,62.710861813891064,70.3,19.8,157.1,80.2,13.2
1998,Cedar,9897.690285714285,146486.40000000002,716.2388571428572,0.0,141000.0,139300.0,169.8,118400.0,118800.0,54.7,IA,60.225312851287505,67.5,19.4,176.2,90.2,0.9
1999,Cedar,9787.435428571429,143331.0,582.8582857142857,1201.7999999999925,139000.0,136300.0,156.9,124900.0,125000.0,51.1,IA,60.300242099133165,67.6,19.0,165.8,84.2,5.0
2000,Cedar,9639.235428571428,141477.80000000002,498.8582857142858,5554.499999999998,140000.0,137300.0,147.1,125800.0,126000.0,46.6,IA,64.08375120686961,71.8,20.0,152.8,72.7,11.7
2001,Cedar,9453.090285714285,140926.80000000002,464.23885714285717,9315.899999999998,138000.0,135300.0,172.7,127200.0,128000.0,50.5,IA,53.673581238631364,60.2,21.1,171.3,84.0,-6.0
2002,Cedar,9229.0,141678.0,479.0,12486.0,141000.0,138500.0,187.0,122400.0,123000.0,50.6,IA,53.90343700660454,60.4,22.3,175.7,81.6,-11.4
2003,Cedar,8966.964571428573,143731.40000000002,543.1417142857142,15064.800000000001,147000.0,143500.0,180.1,118500.0,119000.0,36.2,IA,63.25922800420405,70.9,23.0,143.5,43.5,-6.1
2004,Cedar,8666.984,147087.00000000003,656.6640000000001,17052.3,149500.0,147000.0,188.8,117500.0,118000.0,49.8,IA,61.80930389152778,69.3,23.8,172.9,75.3,-4.5
